"File Name","Fil Navn"
"Final Price Without Tax","Endelige Pris Uden Skat"
"Final Price With Tax","Endelig Pris Med Moms"
"First Name","Fornavn"
"Gift Message","Gave Besked"
"Grand Total","Total"
"Grand Total to Be Charged","Total for at blive opladet"
"Group","Gruppe"
"Guest","Gæst"
"Has Custom Options","Har Brugerdefinerede Indstillinger"
"ID","ID"
"Inventory Data","Lager Data"
"Invoiced Qty","Faktureret Antal"
"Is Confirmed","Bekræftet"
"Is Default Billing Address","Er Standard Faktureringsadresse"
"Is Default Shipping Address","Er Standard Leveringsadresse"
"Item ID","Item ID"
"Item Subtotal","Element Subtotal"
"Item Subtotal Including Tax","Element Subtotal Inklusiv Moms"
"Label","Etiket"
"Last Logged In","Sidst Logget Ind"
"Last Name","Efternavn"
"Low Stock Date","Lav Lagerdato"
"Manage Stock","Administrer Lager"
"Maximum Qty Allowed in Shopping Cart","Maksimum antal tilladt i indkøbskurv"
"Minimum Qty Allowed in Shopping Cart","Minimum antal tilladt i indkøbskurv"
"New Role","Ny Rolle"
"Notify for Quantity Below","Advisér for antal under"
"OAuth","OAuth"
"Order","Ordre"
"Order Addresses","Ordre Adresser"
"Order Comments","Kommentarer Til Ordre"
"Order Currency","Ordre Valuta"
"Order Date","Ordre Dato"
"Ordered Qty","Bestilt Antal"
"Order ID","Ordre ID"
"Order ID (internal)","Ordre ID (internt)"
"Order Item ID","Ordre Element ID"
"Order Items","Ordre Varer"
"Orders","Ordrer"
"Order Status","Ordre Status"
"Original Price","Oprindelig Pris"
"Parent Order Item ID","Overordnet Ordre Element Id"
"Payment Method","Betalingsmetode"
"Phone Number","Telefonnummer"
"Placed from IP","Placeret fra IP"
"Please enter a valid number in ""max_sale_qty"" field","Indtast et gyldigt nummer i feltet ""max_sale_qty"""
"Please enter a valid number in ""min_qty"" field","Angiv et gyldigt tal i feltet ""min_qty"""
"Please enter a valid number in ""min_sale_qty"" field","Angiv et gyldigt tal i feltet ""min_sale_qty"""
"Please enter a valid number in ""notify_stock_qty"" field","Angiv et gyldigt tal i feltet ""notify_stock_qty"""
"Please use numbers only in ""category_id"" field.","Benyt kun tal i feltet ""category_id""."
"Please use numbers only in ""qty_increments"" field. Please avoid spaces or other characters such as dots or commas.","Benyt kun tal i feltet ""qty_increments"". Undgå mellemrum eller andre tegn såsom prikker eller kommaer."
"Position","Placering"
"Price","Pris"
"Price Including Tax","Pris Inklusiv Moms"
"Product","Produkt"
"Product and Custom Options Name","Navn på produkt og brugerdefinerede indstillinger"
"Product Category","Produkt Kategori"
"Product ID","Produkt ID"
"Product Image","Produkt Billede"
"Product Type","Produkt Type"
"Product URL","Produkt URL"
"Product Website","Produkt Hjemmeside"
"Qty","Antal"
"Qty for Item's Status to Become Out of Stock","Antal for varens status at blive Ikke på lager"
"Qty Increments","Antal Intervaller"
"Qty Uses Decimals","Antal Bruger Decimaler"
"Read","Læs"
"Refunded Qty","Refunderet Antal"
"Regular Price Without Tax","Regelmæssig Pris Uden Moms"
"Regular Price With Tax","Regelmæssig Pris Med Moms"
"REST - Attributes","REST - Attributter"
"REST - Roles","REST - Roller"
"REST ACL Attributes","REST ACL Attributter"
"REST Attributes","REST Attributter"
"REST Role","REST Rolle"
"REST Roles","REST Roller"
"Rest Roles","Hvile Roller"
"REST Roles Information","REST Roller Information"
"Retrieve","Hent"
"Role ""%s"" no longer exists","Rolle ""%s"" eksisterer ikke længere"
"Role ""%s"" not found.","Rolle ""%s"" ikke fundet."
"Role API Resources","Rolle API Ressourcer"
"Role has been deleted.","Rollen er blevet slettet."
"Role Info","Rolle Info"
"Role Information","Rolle Information"
"Role Name","Rolle Navn"
"Roles","Roller"
"Role Users","Rolle Brugere"
"Salability Status","Salability Status"
"Sales","Salg"
"Save","Gem"
"Shipped Qty","Afsendt Antal"
"Shipping Amount","Forsendelse Beløb"
"Shipping Discount","Rabat Af Forsendelse"
"Shipping Including Tax","Forsendelse Inklusiv Moms"
"Shipping Method","Leveringsmetode"
"Shipping Tax","Moms På Forsendelse"
"SKU","Varenummer"
"State","Stat"
"Stock Availability","Lager Tilgængelighed"
"Stock ID","Lager ID"
"Stock Item","Lager Vare"
"Stock Status","Lager Status"
"Store Currency to Order Currency Rate","Butik Valuta til ordre Valuta sats"
"Store Name","Butik Navn"
"Street","Gade"
"Subtotal","Subtotal"
"Subtotal Including Tax","Subtotal Inklusiv Moms"
"System","System"
"Tax Amount","Moms Beløb"
"Tax Name","Skat Navn"
"Tax Percent","Moms Procent"
"Tax Rate","Momssats"
"The ""enable_qty_increments"" field must be set to 0 or 1.","Feltet ""enable_qty_increments"" skal sættes til 0 eller 1."
"The ""is_decimal_divided"" field must be set to 0 or 1.","Feltet ""is_decimal_dividet"" skal sættes til 0 eller 1."
"The ""is_in_stock"" field must be set to 0 or 1.","Feltet ""is_in_stock"" skal sættes til 0 eller 1."
"The ""is_qty_decimal"" field must be set to 0 or 1.","Feltet ""is_qty_decimal"" skal sættes til 0 eller 1."
"The ""is_qty_decimal"" field must be set to 0, 1, or 2.","Feltet ""is_qty_decimal"" skal sættes til 0, 1 eller 2."
"The ""manage_stock"" field must be set to 0 or 1.","Feltet ""manage_stock"" skal sættes til 0 eller 1."
"The ""stock_status_changed_auto"" field must be set to 0 or 1.","Feltet ""stock_status_changed_auto"" skal sættes til 0 eller 1."
"The ""use_config_backorders"" field must be set to 0 or 1.","Feltet ""use_config_backorders"" skal sættes til 0 eller 1."
"The ""use_config_enable_qty_inc"" field must be set to 0 or 1.","Feltet ""use_config_enable_qty_inc"" skal sættes til 0 eller 1."
"The ""use_config_manage_stock"" field must be set to 0 or 1.","Feltet ""use_config_manage_stock"" skal sættes til 0 eller 1."
"The ""use_config_max_sale_qty"" field must be set to 0 or 1.","Feltet ""use_config_max_sale_qty"" skal sættes til 0 eller 1."
"The ""use_config_min_qty"" field must be set to 0 or 1.","Feltet ""use_config_min_qty"" skal sættes til 0 eller 1."
"The ""use_config_min_sale_qty"" field must be set to 0 or 1.","Feltet ""use_config_min_sale_qty"" skal sættes til 0 eller 1."
"The ""use_config_notify_stock_qty"" field must be set to 0 or 1.","Feltet ""use_config_notify_stock_qty"" skal sættes til 0 eller 1."
"The ""use_config_qty_increments"" field must be set to 0 or 1.","Feltet ""use_config_qty_increments"" skal sættes til 0 eller 1."
"The attribute rules were saved.","Attribut regler blev gemt."
"The role has been saved.","Rollen er blevet gemt."
"The role is a special one and not for assigning it to admin users.","Rollen er en særlig og ikke for at tildele den til admin brugere."
"Total Due","Forfaldne I Alt"
"Total Paid","Betalt I Alt"
"Total Refunded","Refunderet I Alt"
"Total Reviews Count","Samlet Antal Anmeldelser"
"Type","Type"
"Update","Opdater"
"URL","URL"
"Use Config Settings for Allow Gift Message","Brug konfigurationsindstillinger til Tillad gavebesked"
"Use Config Settings for Allow Gift Wrapping","Brug konfigurationsindstillinger for Tillad gaveindpakning"
"Use Config Settings for Backorders","Brug konfigurationsindstillinger til backorders"
"Use Config Settings for Enable Qty Increments","Brug konfigurationsindstillinger til at aktivere antal stigninger"
"Use Config Settings for Manage Stock","Brug konfigurationsindstillinger til Administrer lager"
"Use Config Settings for Maximum Qty Allowed in Shopping Cart","Brug konfigurationsindstillinger for maksimal antal tilladt i indkøbskurven"
"Use Config Settings for Minimum Qty Allowed in Shopping Cart","Brug konfigurationsindstillinger for Minimum Antal tilladt i Indkøbskurv"
"Use Config Settings for Notify for Quantity Below","Brug konfigurationsindstillinger til at underrette om antal nedenfor"
"Use Config Settings for Qty for Item's Status to Become Out of Stock","Brug konfigurationsindstillinger for antal til varens status for at blive Ikke på lager"
"Use Config Settings for Qty Increments","Brug konfigurationsindstillinger til antal stigninger"
"User Type","Bruger Type"
"User type ""%s"" no longer exists","Brugertype ""%s"" findes ikke længere"
"User type ""%s"" not found.","Brugertype ""%s"" ikke fundet."
"Web services","Webtjenester"
"Write","Skriv"
"ZIP/Postal Code","Postnummer"
