"Please enter a valid number in ""min_sale_qty"" field","Syötä kelvollinen numero kenttään ""min_sale_qty"""
"Please enter a valid number in ""notify_stock_qty"" field","Syötä kelvollinen numero kenttään ""notify_stock_qty"""
"Please use numbers only in ""category_id"" field.","Käytä numeroita vain kentässä ""category_id""."
"Please use numbers only in ""qty_increments"" field. Please avoid spaces or other characters such as dots or commas.","Käytä vain numeroita kentässä ""qty_increments"". Vältä välilyöntejä tai muita merkkejä, kuten pisteitä tai pilkkuja."
"Position","Sijainti"
"Price","Hinta"
"Price Including Tax","Hinta (sis. ALV)"
"Product","Tuote"
"Product and Custom Options Name","Tuotteen ja mukautettujen asetusten nimi"
"Product Category","Tuotteen Kategoria"
"Product ID","Tuotteen Tunnus"
"Product Image","Tuotteen Kuva"
"Product Type","Tuotteen Tyyppi"
"Product URL","Tuotteen URL"
"Product Website","Tuotteen Sivusto"
"Qty","Määrä"
"Qty for Item's Status to Become Out of Stock","Tuotteiden tila tulla ulos varastosta on määrä"
"Qty Increments","Määrä Lisäykset"
"Qty Uses Decimals","Määrä Käyttää Desimaaleja"
"Read","Lue"
"Refunded Qty","Hyvitetty Määrä"
"Regular Price Without Tax","Säännöllinen Hinta Ilman Veroa"
"Regular Price With Tax","Säännöllinen Hinta Verolla"
"REST - Attributes","REST - Ominaisuudet"
"REST - Roles","REST - Roolit"
"REST ACL Attributes","REST ACL Attribuutit"
"REST Attributes","REST Attribuutit"
"REST Role","REST Rooli"
"REST Roles","REST Roolit"
"Rest Roles","Muut Roolit"
"REST Roles Information","REST Roolien Tiedot"
"Retrieve","Nouda"
"Role ""%s"" no longer exists","Roolia ""%s"" ei enää ole"
"Role ""%s"" not found.","Roolia ""%s"" ei löytynyt."
"Role API Resources","Roolin API-resurssit"
"Role has been deleted.","Rooli on poistettu."
"Role Info","Roolin Tiedot"
"Role Information","Roolin Tiedot"
"Role Name","Roolin Nimi"
"Roles","Roolit"
"Role Users","Roolien Käyttäjät"
"Salability Status","Pelastuvuuden Tila"
"Sales","Myynti"
"Save","Tallenna"
"Shipped Qty","Lähetetty Määrä"
"Shipping Amount","Toimituksen Määrä"
"Shipping Discount","Toimitustavan Alennus"
"Shipping Including Tax","Toimituskulut Sisältää Veron"
"Shipping Method","Toimitustapa"
"Shipping Tax","Toimituskulut Vero"
"SKU","Tuotenro"
"State","Tila"
"Stock Availability","Varaston Saatavuus"
"Stock ID","Varaston Tunnus"
"Stock Item","Varasto Tuote"
"Stock Status","Varaston Tila"
"Store Currency to Order Currency Rate","Tallenna valuutta tilauksen valuuttakurssiin"
"Store Name","Kaupan Nimi"
"Street","Katuosoite"
"Subtotal","Välisumma"
"Subtotal Including Tax","Välisumma Sisältää Verot"
"System","Järjestelmä"
"Tax Amount","Veron Määrä"
"Tax Name","Veron Nimi"
"Tax Percent","Vero Prosenttia"
"Tax Rate","Veron Määrä"
"The ""enable_qty_increments"" field must be set to 0 or 1.","Kentän ""enable_qty_increments"" on oltava 0 tai 1."
"The ""is_decimal_divided"" field must be set to 0 or 1.","Kenttä ""is_decimal_divided"" on asetettava arvoon 0 tai 1."
"The ""is_in_stock"" field must be set to 0 or 1.","Kentän ""is_in_stock"" on oltava 0 tai 1."
"The ""is_qty_decimal"" field must be set to 0 or 1.","Kenttä ""is_qty_decimal"" on asetettava arvoon 0 tai 1."
"The ""is_qty_decimal"" field must be set to 0, 1, or 2.","Kenttä ""is_qty_decimal"" on asetettava arvoon 0, 1 tai 2."
"The ""manage_stock"" field must be set to 0 or 1.","Kentän ""manage_stock"" on oltava 0 tai 1."
"The ""stock_status_changed_auto"" field must be set to 0 or 1.","Kentän ""stock_status_changed_auto"" on oltava 0 tai 1."
"The ""use_config_backorders"" field must be set to 0 or 1.","Kentän ""use_config_backorders"" tulee olla 0 tai 1."
"The ""use_config_enable_qty_inc"" field must be set to 0 or 1.","Kentän ""use_config_enable_qty_inc"" on oltava 0 tai 1."
"The ""use_config_manage_stock"" field must be set to 0 or 1.","Kentän ""use_config_manage_stock"" on oltava 0 tai 1."
"The ""use_config_max_sale_qty"" field must be set to 0 or 1.","Kentän ""use_config_max_sale_qty"" on oltava 0 tai 1."
"The ""use_config_min_qty"" field must be set to 0 or 1.","Kentän ""use_config_min_qty"" on oltava 0 tai 1."
"The ""use_config_min_sale_qty"" field must be set to 0 or 1.","Kentän ""use_config_min_sale_qty"" on oltava 0 tai 1."
"The ""use_config_notify_stock_qty"" field must be set to 0 or 1.","Kentän ""use_config_notify_stock_qty"" on oltava 0 tai 1."
"The ""use_config_qty_increments"" field must be set to 0 or 1.","Kentän ""use_config_qty_increments"" on oltava 0 tai 1."
"The attribute rules were saved.","Attribuutin säännöt on tallennettu."
"The role has been saved.","Tehtävä on tallennettu."
"The role is a special one and not for assigning it to admin users.","Rooli on erityinen eikä anna sen admin käyttäjille."
"Total Due","Maksamatta Yhteensä"
"Total Paid","Maksettu Yhteensä"
"Total Refunded","Hyvitetty Yhteensä"
"Total Reviews Count","Arvioiden Kokonaismäärä"
"Type","Tyyppi"
"Update","Päivitä"
"URL","URL-osoite"
"Use Config Settings for Allow Gift Message","Käytä Config Asetuksia Salli lahjaviesti"
"Use Config Settings for Allow Gift Wrapping","Käytä Config-asetuksia sallitaksesi lahjakäärinnän"
"Use Config Settings for Backorders","Käytä Config Settings for Backorders"
"Use Config Settings for Enable Qty Increments","Käytä konfigurointiasetuksia ottaaksesi käyttöön Qty Increments"
"Use Config Settings for Manage Stock","Käytä Config Asetuksia Hallitse varastoa"
"Use Config Settings for Maximum Qty Allowed in Shopping Cart","Käytä Config Asetuksia enimmäismäärälle, joka on sallittu ostoskorissa"
"Use Config Settings for Minimum Qty Allowed in Shopping Cart","Käytä Config Asetuksia minimi määrä sallittu ostoskorissa"
"Use Config Settings for Notify for Quantity Below","Käytä alla olevaa määrää koskevia asetusasetuksia"
"Use Config Settings for Qty for Item's Status to Become Out of Stock","Käytä Config Asetuksia kohde tilan tulla ulos varastosta"
"Use Config Settings for Qty Increments","Käytä Config Asetuksia Qty Increments"
"User Type","Käyttäjän Tyyppi"
"User type ""%s"" no longer exists","Käyttäjätyyppi ""%s"" ei enää ole olemassa"
"User type ""%s"" not found.","Käyttäjätyyppiä ""%s"" ei löytynyt."
"Web Services","Web Palvelut"
"Web services","Verkkopalvelut"
"Write","Kirjoita"
"ZIP/Postal Code","Postinumero"
