"Last Name","Cognome"
"Low Stock Date","Data di basso stock"
"Manage Stock","Gestisci scorte"
"Maximum Qty Allowed in Shopping Cart","Qtà massima consentita nel carrello"
"Minimum Qty Allowed in Shopping Cart","Qtà minima consentita nel carrello"
"New Role","Nuovo Ruolo"
"Notify for Quantity Below","Notifica per quantità inferiore"
"OAuth","OAuth"
"Order","Ordine"
"Order Addresses","Indirizzi Ordine"
"Order Comments","Commenti ordine"
"Order Currency","Valuta dell'Ordine"
"Order Date","Data ordine"
"Order ID","ID ordine"
"Order ID (internal)","ID Ordine (interno)"
"Order Item ID","ID Articolo Ordine"
"Order Items","Elementi Ordine"
"Order Status","Status Ordine"
"Ordered Qty","Quantità Ordinata"
"Orders","Ordini"
"Original Price","Prezzo originale"
"Parent Order Item ID","ID Articolo Ordine Genitore"
"Payment Method","Metodo di pagamento"
"Phone Number","Numero di telefono"
"Placed from IP","Inserito da IP"
"Please enter a valid number in ""max_sale_qty"" field","Inserisci un numero valido nel campo ""max_sale_qty""."
"Please enter a valid number in ""min_qty"" field","Inserisci un numero valido nel campo ""min_qty""."
"Please enter a valid number in ""min_sale_qty"" field","Inserisci un numero valido nel campo ""min_sale_qty""."
"Please enter a valid number in ""notify_stock_qty"" field","Inserisci un numero valido nel campo ""notify_stock_qty""."
"Please use numbers only in ""category_id"" field.","Si prega di utilizzare solo numeri nel campo ""category_id""."
"Please use numbers only in ""qty_increments"" field. Please avoid spaces or other characters such as dots or commas.","Per favore, utilizza solo numeri nel campo ""qty_increments"". Evita spazi o altri caratteri come punti o virgole."
"Position","Posizione"
"Price","Prezzo"
"Price Including Tax","Prezzo Comprensivo di IVA"
"Product","Prodotto"
"Product Category","Categoria Prodotto"
"Product ID","ID prodotto"
"Product Image","Immagine Prodotto"
"Product Type","Tipo prodotto"
"Product URL","URL Prodotto"
"Product Website","Sito del Prodotto"
"Product and Custom Options Name","Nome Prodotto e Opzioni Personalizzate"
"Qty","Qtà"
"Qty Increments","Incrementi qtà"
"Qty Uses Decimals","Qtà utilizza decimali"
"Qty for Item's Status to Become Out of Stock","Quantità per lo stato dell'articolo da diventare esaurito"
"REST - Attributes","REST - Attributi"
"REST - Roles","REST - Ruoli"
"REST ACL Attributes","Attributi ACL REST"
"REST Attributes","Attributi REST"
"REST Role","Ruolo REST"
"REST Roles","Ruoli REST"
"REST Roles Information","Informazioni sui Ruoli REST"
"Read","Leggi"
"Refunded Qty","Quantità Rimborsata"
"Regular Price With Tax","Prezzo Regolare con IVA"
"Regular Price Without Tax","Prezzo Regolare senza IVA"
"Rest Roles","Ruoli di Riposo"
"Retrieve","Recupera"
"Role ""%s"" no longer exists","Ruolo ""%s"" non esiste più"
"Role ""%s"" not found.","Ruolo ""%s"" non trovato."
"Role API Resources","Risorse API Ruolo"
"Role Info","Info ruolo"
"Role Information","Informazioni sul Ruolo"
"Role Name","Nome ruolo"
"Role Users","Ruolo utenti"
"Role has been deleted.","Ruolo è stato eliminato."
"Roles","Ruoli"
"SKU","Cod.Art."
"Salability Status","Stato di Vendibilità"
"Sales","Vendite"
"Save","Salva"
"Shipped Qty","Quantità Spedita"
"Shipping Amount","Importo di spedizione"
"Shipping Discount","Sconto Spedizione"
"Shipping Including Tax","Spedizione Inclusa IVA"
"Shipping Method","Metodo di Spedizione"
"Shipping Tax","Tasse di Spedizione"
"State","Stato"
"Stock Availability","Disponibilità"
"Stock ID","ID Stock"
"Stock Item","Articolo in magazzino"
"Stock Status","Status inventario"
"Store Currency to Order Currency Rate","Tasso di cambio valuta negozio in valuta ordine"
"Store Name","Nome Negozio"
"Street","Strada"
"Subtotal","Subtotale"
"Subtotal Including Tax","Subtotale IVA Inclusa"
"System","Sistema"
"Tax Amount","Importo tasse"
"Tax Name","Nome dell'Imposta"
"Tax Percent","Percentuale tassa"
"Tax Rate","Aliquota fiscale"
"The ""enable_qty_increments"" field must be set to 0 or 1.","Il campo ""enable_qty_increments"" deve essere impostato su 0 o 1."
"The ""is_decimal_divided"" field must be set to 0 or 1.","Il campo ""is_decimal_divided"" deve essere impostato su 0 o 1."
"The ""is_in_stock"" field must be set to 0 or 1.","Il campo ""is_in_stock"" deve essere impostato su 0 o 1."
"The ""is_qty_decimal"" field must be set to 0 or 1.","Il campo ""is_qty_decimal"" deve essere impostato su 0 o 1."
"The ""is_qty_decimal"" field must be set to 0, 1, or 2.","Il campo ""is_qty_decimal"" deve essere impostato su 0, 1 o 2."
"The ""manage_stock"" field must be set to 0 or 1.","Il campo ""manage_stock"" deve essere impostato su 0 o 1."
"The ""stock_status_changed_auto"" field must be set to 0 or 1.","Il campo ""stock_status_changed_auto"" deve essere impostato su 0 o 1."
"The ""use_config_backorders"" field must be set to 0 or 1.","Il campo ""use_config_backorders"" deve essere impostato su 0 o 1."
"The ""use_config_enable_qty_inc"" field must be set to 0 or 1.","Il campo ""use_config_enable_qty_inc"" deve essere impostato su 0 o 1."
"The ""use_config_manage_stock"" field must be set to 0 or 1.","Il campo ""use_config_manage_stock"" deve essere impostato su 0 o 1."
"The ""use_config_max_sale_qty"" field must be set to 0 or 1.","Il campo ""use_config_max_sale_qty"" deve essere impostato su 0 o 1."
"The ""use_config_min_qty"" field must be set to 0 or 1.","Il campo ""use_config_min_qty"" deve essere impostato su 0 o 1."
"The ""use_config_min_sale_qty"" field must be set to 0 or 1.","Il campo ""use_config_min_sale_qty"" deve essere impostato su 0 o 1."
"The ""use_config_notify_stock_qty"" field must be set to 0 or 1.","Il campo ""use_config_notify_stock_qty"" deve essere impostato su 0 o 1."
"The ""use_config_qty_increments"" field must be set to 0 or 1.","Il campo ""use_config_qty_increments"" deve essere impostato su 0 o 1."
"The attribute rules were saved.","Le regole dell'attributo sono state salvate."
"The role has been saved.","Il ruolo è stato salvato."
"The role is a special one and not for assigning it to admin users.","Il ruolo è speciale e non deve essere assegnato agli utenti amministratori."
"Total Due","Totale dovuto"
"Total Paid","Totale pagato"
"Total Refunded","Totale rimborsato"
"Total Reviews Count","Conteggio Totale delle Recensioni"
"Type","Tipo"
"URL","URL"
"Update","Aggiorna"
"Use Config Settings for Allow Gift Message","Utilizza Impostazioni di Configurazione per Consentire Messaggio di Regalo"
"Use Config Settings for Allow Gift Wrapping","Utilizza Impostazioni di Configurazione per Consentire Confezionamento Regalo"
"Use Config Settings for Backorders","Utilizza Impostazioni di Configurazione per Ordini Parziali"
"Use Config Settings for Enable Qty Increments","Utilizza Impostazioni di Configurazione per Abilitare Incrementi di Quantità"
"Use Config Settings for Manage Stock","Utilizza Impostazioni di Configurazione per Gestisci Scorte"
"Use Config Settings for Maximum Qty Allowed in Shopping Cart","Utilizza Impostazioni di Configurazione per Quantità Massima Consentita nel Carrello degli Acquisti"
"Use Config Settings for Minimum Qty Allowed in Shopping Cart","Utilizza Impostazioni di Configurazione per Quantità Minima Consentita nel Carrello degli Acquisti"
"Use Config Settings for Notify for Quantity Below","Utilizza Impostazioni di Configurazione per Notifica per Quantità Inferiore"
"Use Config Settings for Qty Increments","Utilizza Impostazioni di Configurazione per Incrementi di Quantità"
"Use Config Settings for Qty for Item's Status to Become Out of Stock","Utilizza Impostazioni di Configurazione per Quantità per lo Stato dell'Articolo che Diventa Fuori Stock"
"User Type","Tipo Utente"
"User type ""%s"" no longer exists","Tipo di utente ""%s"" non esiste più"
"User type ""%s"" not found.","Tipo di utente ""%s"" non trovato."
"Web Services","Servizi web"
"Web services","Servizi web"
"Write","Scrivi"
"ZIP/Postal Code","CAP"
