"One Page Checkout Overview","Panoramica Del Checkout Di Una Pagina"
"One Page Checkout Success","Checkout Di Una Pagina Successo"
"One Step Checkout","Checkout A Un Passo"
"or","o"
"Order #","Ordine #"
"Order Review","Revisione Ordine"
"ORDER TOTAL WILL BE DISPLAYED BEFORE YOU SUBMIT THE ORDER","ORDINE TOTALE ESSERE DISPLAYED PRIMA DI PRESENTARE L'ORDINE"
"Password","Password"
"Payment Failed Email Reciever","Ricevitore Email Pagamento Non Riuscito"
"Payment Failed Emails","Email Pagamento Non Riuscite"
"Payment Failed Email Sender","Mittente Email Pagamento Non Riuscito"
"Payment Failed Template","Template Pagamento Non Riuscito"
"Payment Information","Informazioni Di Pagamento"
"Payment Method","Metodo Di Pagamento"
"Payment method information","Informazioni sul metodo di pagamento"
"Payment Methods After Checkout Button","Metodi Di Pagamento Dopo Il Pulsante Di Pagamento"
"Payment Methods Before Checkout Button","Metodi Di Pagamento Prima Del Pulsante Di Pagamento"
"Payment methods in shopping cart","Metodi di pagamento nel carrello"
"Payment profile # %s: ""%s"".","Profilo di pagamento # %s: ""%s""."
"Place Order","Effettua Ordine"
"Please agree to all the terms and conditions before placing the order.","Si prega di accettare tutti i termini e le condizioni prima di effettuare l'ordine."
"Please choose to register or to checkout as a guest","Si prega di scegliere di registrarsi o di checkout come ospite"
"Please enter a promo code.","Inserisci un codice promozionale."
"Please select a payment method.","Si prega di selezionare un metodo di pagamento."
"Please select a shipping method.","Seleziona un metodo di spedizione."
"Please select region, state or province","Seleziona regione, stato o provincia"
"Please select shipping and payment methods before placing your order.","Si prega di selezionare i metodi di spedizione e di pagamento prima di effettuare l'ordine."
"Please specify payment method.","Specificare il metodo di pagamento."
"Please specify shipping method.","Specifica il metodo di spedizione."
"Price","Prezzo"
"Proceed to Checkout","Procedere al Checkout"
"Product","Prodotto"
"Product Name","Nome Prodotto"
"Product not found.","Prodotto non trovato."
"Products","Prodotti"
"Promo code ""%s"" is not valid.","Il codice promozionale ""%s"" non è valido."
"Qty","Qtà"
"Qty:","Qtà:"
"Quantity","Quantità"
"Quantity was recalculated from %d to %d","La quantità è stata ricalcolata da %d a %d"
"Quote item does not exist.","L'elemento citazione non esiste."
"Quote item is not found.","Oggetto preventivo non trovato."
"Quote Lifetime (days)","Durata Preventivo (giorni)"
"Register","Registrati"
"Remove","Rimuovi"
"Remove coupon code from shopping cart","Rimuovi il codice coupon dal carrello"
"Remove Item","Rimuovi Elemento"
"Remove product(s) from shopping cart","Rimuovi prodotto/i dal carrello"
"Remove product from shopping cart","Rimuovi prodotto dal carrello"
"Remove This Item","Rimuovi Questo Oggetto"
"Retrieve information about shopping cart","Recupera informazioni sul carrello"
"Sales","Vendite"
"Save Condition","Salva Condizione"
"Save in address book","Salva nella rubrica"
"See price before order confirmation.","Vedi il prezzo prima della conferma dell'ordine."
"Select a billing address from your address book or enter a new address.","Seleziona un indirizzo di fatturazione dalla rubrica o inserisci un nuovo indirizzo."
"Select a shipping address from your address book or enter a new address.","Seleziona un indirizzo di spedizione dalla rubrica o inserisci un nuovo indirizzo."
"Send Payment Failed Email Copy Method","Metodo Di Invio Copia Email Pagamento Non Riuscito"
"Send Payment Failed Email Copy To","Invio Email Di Pagamento Non Riuscita Copia A"
"Separate by "","".","Separare da "",""."
"Set customer's addresses in shopping cart","Imposta gli indirizzi del cliente nel carrello"
"Set customer for shopping cart","Imposta cliente per il carrello"
"Set payment method","Imposta metodo di pagamento"
"Set shipping method","Imposta metodo di spedizione"
"Shipping Address","Indirizzo Di Spedizione"
"Shipping Information","Informazioni Di Spedizione"
"Shipping information","Informazioni di spedizione"
"Shipping Method","Metodo Di Spedizione"
"Shipping method has not been selected yet","Il metodo di spedizione non è stato ancora selezionato"
"Shipping Methods","Metodi Di Spedizione"
"Shipping methods in shopping cart","Metodi di spedizione nel carrello"
"Ship to different address","Spedire a un indirizzo diverso"
"Ship to this address","Spedire a questo indirizzo"
"Shopping Cart","Carrello Della spesa"
"Shopping cart ability to set coupon code","Shopping cart capacità di impostare il codice coupon"
"Shopping Cart is Empty","Il carrello è vuoto"
"Shopping cart items","Articoli del carrello"
"Shopping Cart Items After","Articoli Carrello Dopo"
"Shopping Cart Items Before","Articoli Del Carrello Prima"
"Shopping Cart Sidebar Extra Actions","Azioni Extra Barra Laterale Carrello"
"Show Content as","Mostra contenuto come"
"Shows only logo header during checkout, removes navigation and footer for a distraction-free experience","Mostra solo l'intestazione del logo durante il checkout, rimuove la navigazione e il piè di pagina per un'esperienza senza distrazioni"
"SKU","SKU"
"Some of the requested products are not available in the desired quantity.","Alcuni dei prodotti richiesti non sono disponibili nella quantità desiderata."
"Some of the requested products are unavailable.","Alcuni dei prodotti richiesti non sono disponibili."
"Some products quantities were recalculated because of quantity increment mismatch","Alcune quantità di prodotti sono state ricalcolate a causa della mancata corrispondenza dell'incremento della quantità"
"Sorry, guest checkout is not enabled. Please try again or contact store owner.","Siamo spiacenti, il checkout degli ospiti non è abilitato. Riprova o contatta il proprietario del negozio."
"Sorry, no quotes are available for this order at this time.","Siamo spiacenti, al momento non ci sono preventivi disponibili per questo ordine."
"State/Province","Stato/Provincia"
"Status","Stato"
"Store View","Vista Negozio"
"Street Address","Indirizzo Via"
"Street Address %s","Indirizzo %s"
"Submitting order information...","Invio informazioni ordine..."
"Subtotal","Subtotale"
"Subtotal must exceed minimum order amount","Il subtotale deve superare l'importo minimo dell'ordine"
"Summary","Summary"
"Telephone","Telefono"
"Terms and Conditions","Termini e condizioni"
"Terms and Conditions Information","Termini e Condizioni Informazioni"
"Text","Testo"
"Thank you for your purchase!","Grazie per il tuo acquisto!"
"The condition has been deleted","La condizione è stata eliminata"
"The condition has been saved.","La condizione è stata salvata."
"The onepage checkout is disabled.","Il checkout onepage è disabilitato."
"The product could not be found.","Il prodotto non è stato trovato."
"The product does not exist.","Il prodotto non esiste."
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","C'è già un cliente registrato utilizzando questo indirizzo email. Effettua il login utilizzando questo indirizzo email o inserisci un indirizzo email diverso per registrare il tuo account."
"There was an error processing your order. Please contact us or try again later.","Si è verificato un errore nell'elaborazione del tuo ordine. Per favore contattaci o riprova più tardi."
"This condition no longer exists.","Questa condizione non esiste più."
"Total","Totale"
"Total quantity (2 shirts + 3 pants = 5)","Quantità totale (2 camicie + 3 pantaloni = 5)"
"Unable to remove promo code.","Impossibile rimuovere il codice promozionale."
"Unable to set Payment Method.","Impossibile impostare il metodo di pagamento."
"Unique products (2 different products = 2)","Prodotti unici (2 prodotti diversi = 2)"
"Unit Price","Prezzo Unitario"
"Update","Aggiorna"
"Update Cart","Aggiorna Carrello"
"Update product(s) quantities in shopping cart","Aggiorna le quantità del prodotto nel carrello"
"Update product quantities in shopping cart","Aggiorna le quantità di prodotto nel carrello"
"Update Shopping Cart","Aggiorna Carrello"
"Update Total","Aggiornamento Totale"
"Use Billing Address","Usa Indirizzo Di Fatturazione"
"Use Minimal Checkout Layout","Usa Layout Di Checkout Minimo"
"VAT Number","Partita IVA"
"View Shopping Cart","Vedi Carrello"
"Waiting for address...","In attesa dell'indirizzo..."
"Waiting for shipping method...","In attesa del metodo di spedizione..."
"What's this?","Cos'è questo?"
"You have no items in your shopping cart.","Non hai articoli nel tuo carrello."
"You may be interested in the following items","Potresti essere interessato ai seguenti articoli"
"Your billing agreement # is: %s.","Il tuo accordo di fatturazione # è: %s."
"Your Checkout Progress","Progresso Del Tuo Checkout"
"Your order # is: %s.","Il tuo ordine # è: %s."
"Your order cannot be completed at this time as there are no payment methods available for it.","Il tuo ordine non può essere completato in questo momento perché non ci sono metodi di pagamento disponibili per esso."
"Your order cannot be completed at this time as there are no shipping methods available for it. Please make necessary changes in your shipping address.","Il tuo ordine non può essere completato in questo momento perché non ci sono metodi di spedizione disponibili. Si prega di apportare le modifiche necessarie al tuo indirizzo di spedizione."
"Your order has been received.","Il tuo ordine è stato ricevuto."
"Your recurring payment profiles:","I tuoi profili di pagamento ricorrenti:"
"Your shopping cart is empty.","Il tuo carrello è vuoto."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Riceverai un'email di conferma dell'ordine con i dettagli del tuo ordine e un link per monitorarne l'avanzamento."
"Zip","Zip"
"Zip/Postal Code","Codice Postale"
