"Make Check Payable to","Passe o cheque à ordem de"
"Make Check payable to:","Passe o cheque à ordem de:"
"Make Check payable to: %s","Make Check payable to: %s"
"Maximum Billing Cycles","Maximum Billing Cycles"
"Maximum Order Total","Valor Máximo da Encomenda"
"Maximum Payment Failures","Maximum Payment Failures"
"Maximum Trial Billing Cycles","Maximum Trial Billing Cycles"
"Minimum Order Total","Valor Mínimo da Encomenda"
"Month","Mês "
"N/A","N/D"
"Name","Nome"
"Name on Card","Name on Card"
"Name on the Card","Name on the Card"
"New Order Status","Estado da Nova Encomenda"
"New Restriction","New Restriction"
"NOT FOUND","NÃO ENCONTRADO"
"Number of billing periods that make up one billing cycle.","Number of billing periods that make up one billing cycle."
"Number of Complete Orders","Number of Complete Orders"
"Order action is not available.","Order action is not available."
"Password","Palavra-passe"
"Payment from Applicable Countries","Pagamento de Países Aplicáveis"
"Payment from Specific Countries","Pagamento de Países Específicos"
"Payment Method","Método de Pagamento"
"Payment method code is not set.","Payment method code is not set."
"Payment method code is undefined.","Payment method code is undefined."
"Payment Methods","Métodos de Pagamento"
"Payment profile is invalid:\n%s","Payment profile is invalid:\n%s"
"Payment Reference ID","Payment Reference ID"
"Payment Restrictions","Payment Restrictions"
"Payment Services","Serviços de Pagamento"
"Period frequency is wrong.","Period frequency is wrong."
"Please choose a condition to add.","Por favor escolha uma condição para adicionar."
"Please enter a valid credit card verification number.","Por favor insira um número de verificação do cartão de crédito válido."
"Please select restriction(s).","Please select restriction(s)."
"Product Attribute","Atributo do Produto"
"Product attribute combination","Combinação de atributos de produto"
"Product Categories","Categorias de Produto"
"Products subselection","Sub-seleção de produtos"
"Purchase Order","Comprar Encomenda"
"Purchase Order Number","Nº de Aquisição"
"Purchase Order Number:","Purchase Order Number:"
"Purchase Order Number: %s","Purchase Order Number: %s"
"Recurring Profile Start Date","Recurring Profile Start Date"
"Recurring profile start date has invalid format.","Recurring profile start date has invalid format."
"Reference ID is not set.","Reference ID is not set."
"Refund action is not available.","Refund action is not available."
"Repeats %s time(s).","Repeats %s time(s)."
"Repeats until suspended or canceled.","Repeats until suspended or canceled."
"Save Restriction","Save Restriction"
"Schedule Description","Schedule Description"
"Schedule description must be not empty.","Schedule description must be not empty."
"Selected payment type is not allowed for billing country.","O tipo de pagamento selecionado não é permitido para o país de faturação."
"Send Check to","Enviar Cheque para"
"Send Check to:","Enviar cheque para:"
"Severe 3D Secure Card Validation","Severe 3D Secure Card Validation"
"Severe validation removes chargeback liability on merchant.","Severe validation removes chargeback liability on merchant."
"Shipping Amount","Valor de portes"
"Shipping Country","País de Envio"
"Shipping Method","Modo de Envio"
"Shipping Postcode","Código de Postal de Envio"
"Shipping Region","Região de Envio"
"Shipping State/Province","Região/Distrito de Envio"
"Short description of the recurring payment. By default equals to the product name.","Short description of the recurring payment. By default equals to the product name."
"Sort Order","Ordenação"
"Start Date","Data de Início"
"Start date has invalid format.","Start date has invalid format."
"Start date is undefined.","Start date is undefined."
"Status","Estado"
"Status ""%s"" cannot be unassigned. It is in used in %d payment method configuration(s): %s","Status ""%s"" cannot be unassigned. It is in used in %d payment method configuration(s): %s"
"Stores","Lojas"
"Subscriber Name","Subscriber Name"
"Subtotal","Sub-total"
"Switch/Solo/Maestro Issue Number","Número de Emissão Switch/Solo/Maestro"
"Switch/Solo/Maestro Only","Apenas Switch/Solo/Maestro"
"Switch/Solo/Maestro Start Date","Data de Início Switch/Solo/Maestro"
"Tax Amount","Valor do imposto"
"Test Mode","Modo de Teste"
"The date when billing for the profile begins.","The date when billing for the profile begins."
"The number of billing cycles for payment period.","The number of billing cycles for payment period."
"The number of scheduled payments that can fail before the profile is automatically suspended.","The number of scheduled payments that can fail before the profile is automatically suspended."
"The payment restriction has been deleted.","The payment restriction has been deleted."
"The payment restriction has been saved.","The payment restriction has been saved."
"The payment review action is unavailable.","A ação de revisão de pagamento não está disponível."
"The requested Payment Method is not available.","O Método de Pagamento solicitado não está disponível."
"This restriction no longer exists.","This restriction no longer exists."
"Title","Título"
"total amount","montante total"
"Total Items Quantity","Quantidade de Itens Total"
"Total of %d record(s) were deleted.","Total of %d record(s) were deleted."
"Total of %d record(s) were updated.","Total of %d record(s) were updated."
"total quantity","quantidade total"
"Total Weight","Peso Total"
"Trial Billing Amount","Trial Billing Amount"
"Trial billing amount is wrong.","Trial billing amount is wrong."
"Trial Billing Frequency","Trial Billing Frequency"
"Trial Billing Period Unit","Trial Billing Period Unit"
"Trial billing period unit is wrong.","Trial billing period unit is wrong."
"Trial Period","Trial Period"
"Trial period frequency is wrong.","Trial period frequency is wrong."
"Trial period max cycles is wrong.","Trial period max cycles is wrong."
"Two Weeks","Two Weeks"
"Type","Tipo"
"Unable to find a restriction to delete.","Unable to find a restriction to delete."
"Unable to save Billing Agreement:","Não foi possível gravar o Acordo de Faturação:"
"Unit for billing during the subscription period.","Unit for billing during the subscription period."
"Void action is not available.","Void action is not available."
"Week","Week"
"What is this?","O que é isto?"
"Whether to suspend the payment profile if the initial fee fails or add it to the outstanding balance.","Whether to suspend the payment profile if the initial fee fails or add it to the outstanding balance."
"Wrong %s specified.","Wrong %s specified."
"Wrong or empty billing amount specified.","Wrong or empty billing amount specified."
"Year","Ano"
"Zero Subtotal Checkout","Zero Subtotal Checkout"
