"Sort Order","Sorteervolgorde"
"Start Date","begindatum"
"Start date has invalid format.","Start date has invalid format."
"Start date is undefined.","Start date is undefined."
"Status","status"
"Status ""%s"" cannot be unassigned. It is in used in %d payment method configuration(s): %s","Status ""%s"" cannot be unassigned. It is in used in %d payment method configuration(s): %s"
"Stores","Winkels"
"Subscriber Name","Subscriber Name"
"Subtotal","Subtotaal"
"Switch/Solo/Maestro Issue Number","Switch/Solo/Maestro uitgiftenummer"
"Switch/Solo/Maestro Only","Uitsluitend Switch/Solo/Maestro"
"Switch/Solo/Maestro Start Date","Begindatum Switch/Solo/Maestro"
"Tax Amount","BTW-bedrag"
"Test Mode","Test Modus"
"The date when billing for the profile begins.","The date when billing for the profile begins."
"The number of billing cycles for payment period.","The number of billing cycles for payment period."
"The number of scheduled payments that can fail before the profile is automatically suspended.","The number of scheduled payments that can fail before the profile is automatically suspended."
"The payment restriction has been deleted.","The payment restriction has been deleted."
"The payment restriction has been saved.","The payment restriction has been saved."
"The payment review action is unavailable.","De betaalcontrole is niet beschikbaar"
"The requested Payment Method is not available.","De gevraagde betaalmethode is niet beschikbaar."
"This restriction no longer exists.","This restriction no longer exists."
"Title","Titel"
"total amount","totaalbedrag"
"Total Items Quantity","Totale aantal artikelen"
"Total of %d record(s) were deleted.","Total of %d record(s) were deleted."
"Total of %d record(s) were updated.","Total of %d record(s) were updated."
"total quantity","totale hoeveelheid"
"Total Weight","Totaalgewicht"
"Trial Billing Amount","Trial Billing Amount"
"Trial billing amount is wrong.","Trial billing amount is wrong."
"Trial Billing Frequency","Trial Billing Frequency"
"Trial Billing Period Unit","Trial Billing Period Unit"
"Trial billing period unit is wrong.","Trial billing period unit is wrong."
"Trial Period","Trial Period"
"Trial period frequency is wrong.","Trial period frequency is wrong."
"Trial period max cycles is wrong.","Trial period max cycles is wrong."
"Two Weeks","Two Weeks"
"Type","Soort"
"Unable to find a restriction to delete.","Unable to find a restriction to delete."
"Unable to save Billing Agreement:","Niet mogelijk om incasso-overeenkomst op te slaan:"
"Unit for billing during the subscription period.","Unit for billing during the subscription period."
"Void action is not available.","Void action is not available."
"Week","Week"
"What is this?","Wat is dit?"
"Whether to suspend the payment profile if the initial fee fails or add it to the outstanding balance.","Whether to suspend the payment profile if the initial fee fails or add it to the outstanding balance."
"Wrong %s specified.","Wrong %s specified."
"Wrong or empty billing amount specified.","Wrong or empty billing amount specified."
"Year","Jaar"
"Zero Subtotal Checkout","Zero Subtotal Checkout"
