"Use Config Settings for Maximum Qty Allowed in Shopping Cart","Använd konfigurationsinställningar för maximalt antal tillåtna i kundvagnen"
"Use Config Settings for Minimum Qty Allowed in Shopping Cart","Använd konfigurationsinställningar för minsta antal tillåtna i kundvagnen"
"Use Config Settings for Notify for Quantity Below","Använd konfigurationsinställningar för avisering av kvantitet nedan"
"Use Config Settings for Qty for Item's Status to Become Out of Stock","Använd konfigurationsinställningarna för Antal för Föremåls status för att bli slut på lager"
"Use Config Settings for Qty Increments","Använd konfigurationsinställningar för ökning av antal"
"User Type","Typ av användare"
"User type ""%s"" no longer exists","Användartyp ""%s"" finns inte längre"
"User type ""%s"" not found.","Användartyp ""%s"" hittades inte."
"Web Services","Webbtjänster"
"Web services","Webbtjänster"
"Write","Skriv"
"ZIP/Postal Code","Postnummer / postnummer"
