"Please specify payment method.","Ange betalningsmetod."
"Please specify shipping method.","Vänligen ange leveranssätt."
"Price","Pris"
"Proceed to Checkout","Gå till kassan"
"Product","Produkt"
"Product Name","Produktens namn"
"Product not found.","Produkten kunde inte hittas."
"Products","Produkter"
"Promo code ""%s"" is not valid.","Kampanjkoden ""%s"" är inte giltig."
"Qty","Antal"
"Qty:","Antal:"
"Quantity","Kvantitet"
"Quantity was recalculated from %d to %d","Kvantitet räknades om från %d till %d"
"Quote item does not exist.","Offerten finns inte."
"Quote item is not found.","Offerten hittades inte."
"Quote Lifetime (days)","Offert Livstid (dagar)"
"Register","Registrera"
"Remove","Radera"
"Remove coupon code from shopping cart","Ta bort kupongkod från varukorgen"
"Remove Item","Ta bort artikel"
"Remove product(s) from shopping cart","Ta bort produkt(er) från varukorgen"
"Remove product from shopping cart","Ta bort produkt från varukorgen"
"Remove This Item","Ta bort denna artikel"
"Retrieve information about shopping cart","Hämta information om kundvagn"
"Sales","Försäljning"
"Save Condition","Spara villkor"
"Save in address book","Spara i adressboken"
"See price before order confirmation.","Se pris innan orderbekräftelse."
"Select a billing address from your address book or enter a new address.","Välj en fakturaadress från din adressbok eller ange en ny adress."
"Select a shipping address from your address book or enter a new address.","Välj en leveransadress från din adressbok eller ange en ny adress."
"Send Payment Failed Email Copy Method","Skicka Misslyckad Betalning E-post Kopiera Metod"
"Send Payment Failed Email Copy To","Skicka Misslyckad Betalning E-post Kopiera till"
"Separate by "","".","Separera med "",""."
"Set customer's addresses in shopping cart","Ange kundens adresser i kundvagnen"
"Set customer for shopping cart","Ange kund för varukorg"
"Set payment method","Ange betalningsmetod"
"Set shipping method","Ange leveranssätt"
"Shipping Address","Leveransadress"
"Shipping Information","Information om frakt"
"Shipping information","Information om frakt"
"Shipping Method","Leveranssätt"
"Shipping method has not been selected yet","Leveranssätt har inte valts ännu"
"Shipping Methods","Leveranssätt"
"Shipping methods in shopping cart","Leveranssätt i kundvagn"
"Ship to different address","Leverera till annan adress"
"Ship to this address","Leverera till denna adress"
"Shopping Cart","Kundvagn"
"Shopping cart ability to set coupon code","Kundvagn möjlighet att ange kupongkod"
"Shopping Cart is Empty","Kundvagnen är tom"
"Shopping cart items","Varukorgen varor"
"Shopping Cart Items After","Kundvagn efter"
"Shopping Cart Items Before","Artiklar i kundvagnen innan"
"Shopping Cart Sidebar Extra Actions","Varukorgens sidofält Extra åtgärder"
"Show Content as","Visa innehåll som"
"Shows only logo header during checkout, removes navigation and footer for a distraction-free experience","Visar endast logotyp i kassan, tar bort navigering och sidfot för en distraheringsfri upplevelse"
"SKU","Artikelnr"
"Some of the requested products are not available in the desired quantity.","Vissa av de begärda produkterna är inte tillgängliga i önskat antal."
"Some of the requested products are unavailable.","Några av de begärda produkterna är inte tillgängliga."
"Some products quantities were recalculated because of quantity increment mismatch","Vissa produkters antal har räknats om på grund av kvantitets ökning obalans"
"Sorry, guest checkout is not enabled. Please try again or contact store owner.","Tyvärr är gästkassan inte aktiverad. Försök igen eller kontakta butiksägaren."
"Sorry, no quotes are available for this order at this time.","Tyvärr, inga offerter är tillgängliga för denna beställning just nu."
"State/Province","Län/Provins"
"Status","Status"
"Store View","Butiksvy"
"Street Address","Gatuadress"
"Street Address %s","Gatuadress %s"
"Submitting order information...","Skickar orderinformation..."
"Subtotal","Delsumma"
"Subtotal must exceed minimum order amount","Delsumman måste överstiga minsta orderbelopp"
"Summary","Summary"
"Telephone","Telefon"
"Terms and Conditions","Regler och villkor"
"Terms and Conditions Information","Information om regler och villkor"
"Text","Text"
"Thank you for your purchase!","Tack för ditt köp!"
"The condition has been deleted","Villkoret har tagits bort"
"The condition has been saved.","Villkoret har sparats."
"The onepage checkout is disabled.","Hemsidans kassan är inaktiverad."
"The product could not be found.","Produkten kunde inte hittas."
"The product does not exist.","Produkten finns inte."
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","Det finns redan en kund registrerad med denna e-postadress. Logga in med denna e-postadress eller ange en annan e-postadress för att registrera ditt konto."
"There was an error processing your order. Please contact us or try again later.","Det gick inte att bearbeta din beställning. Kontakta oss eller försök igen senare."
"This condition no longer exists.","Detta villkor finns inte längre."
"Total","Totalt"
"Total quantity (2 shirts + 3 pants = 5)","Total kvantitet (2 skjortor + 3 byxor = 5)"
"Unable to remove promo code.","Det går inte att ta bort kampanjkoden."
"Unable to set Payment Method.","Det gick inte att ställa in betalningsmetod."
"Unique products (2 different products = 2)","Unika produkter (2 olika produkter = 2)"
"Unit Price","Pris för enhet"
"Update","Uppdatera"
"Update Cart","Uppdatera kundvagn"
"Update product(s) quantities in shopping cart","Uppdatera produkt(er) antal i kundvagnen"
"Update product quantities in shopping cart","Uppdatera produktens lagersaldo i varukorgen"
"Update Shopping Cart","Uppdatera kundvagn"
"Update Total","Uppdatera totalt"
"Use Billing Address","Använd faktureringsadress"
"Use Minimal Checkout Layout","Använd Minimal Checkout Layout"
"VAT Number","Momsnummer"
"View Shopping Cart","Visa kundvagn"
"Waiting for address...","Väntar på adress..."
"Waiting for shipping method...","Väntar på leveransmetod..."
"What's this?","Vad är detta?"
"You have no items in your shopping cart.","Du har inga varor i din varukorg."
"You may be interested in the following items","Du kanske är intresserad av följande artiklar"
"Your billing agreement # is: %s.","Ditt faktureringsavtal # är: %s."
"Your Checkout Progress","Dina Kassan Framsteg"
"Your order # is: %s.","Ditt ordernummer är: %s."
"Your order cannot be completed at this time as there are no payment methods available for it.","Din beställning kan inte slutföras just nu eftersom det inte finns några betalningsmetoder tillgängliga för den."
"Your order cannot be completed at this time as there are no shipping methods available for it. Please make necessary changes in your shipping address.","Din beställning kan inte slutföras just nu eftersom det inte finns några fraktmetoder tillgängliga för den. Vänligen gör nödvändiga ändringar i din leveransadress."
"Your order has been received.","Din beställning har mottagits."
"Your recurring payment profiles:","Dina återkommande betalningsprofiler:"
"Your shopping cart is empty.","Din varukorg är tom."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Du kommer att få ett e-postmeddelande om orderbekräftelse med detaljer om din beställning och en länk för att spåra dess framsteg."
"Zip","Postnummer"
"Zip/Postal Code","Postnummer"
