"RSS Feed","Flux RSS"
"RSS link to %s's wishlist","Link RSS la lista de dorințe %s"
"Share Options","Opțiuni de partajare"
"Share Wishlist","Distribuie Favorite"
"Share Your Wishlist","Distribuie lista ta de dorințe"
"Sharing Information","Schimbul de informații"
"SKU","SKU"
"This product(s) is currently out of stock","Acest (aceste) produs(e) nu este in stoc"
"This Wishlist has no Items","Această listă de dorințe nu are elemente"
"Unable to add the following product(s) to shopping cart: %s.","Imposibil de adăugat următoarele produse în coşul de cumpărături: %s."
"Update Wishlist","Actualizare Favorite"
"Up to 5 email addresses, separated by commas","Până la 5 adrese de e-mail, separate prin virgulă"
"User Description","Descriere utilizator"
"View Details","Vezi detalii"
"View Product","Vezi Produs"
"What's this?","Ce este asta?"
"Wishlist","Listă dorințe"
"Wishlist could not be created.","Lista de dorințe nu a putut fi creată."
"Wishlist is empty now.","Lista de dorinţe este goală acum."
"Wishlist Sharing","Partajare Favorite"
"You have no items in your wishlist.","Nu ai niciun articol în lista ta de dorințe."
"Your Wishlist has been shared.","Lista ta de dorințe a fost distribuită."
