"Invoiced Qty","Cantitate facturată"
"Is Confirmed","Este confirmat"
"Is Default Billing Address","Este adresa implicită de facturare"
"Is Default Shipping Address","Este adresa de livrare implicita"
"Item ID","Item ID"
"Item Subtotal","Subtotal articol"
"Item Subtotal Including Tax","Subtotal articol cu TVA"
"Label","Etichetă"
"Last Logged In","Ultima autentificare"
"Last Name","Nume de familie"
"Low Stock Date","Data de stoc mică"
"Manage Stock","Gestionare stoc"
"Maximum Qty Allowed in Shopping Cart","Cantitatea maximă permisă în coşul de cumpărături"
"Minimum Qty Allowed in Shopping Cart","Cantitatea minimă permisă în coşul de cumpărături"
"New Role","Rol nou"
"Notify for Quantity Below","Notifică pentru Cantitate mai jos"
"OAuth","OAuth"
"Order","Comanda"
"Order Addresses","Adrese de comandă"
"Order Comments","Comentariile comenzii"
"Order Currency","Comanda valuta"
"Order Date","Data Comenzii"
"Ordered Qty","Cantitate ordonată"
"Order ID","ID Comandă"
"Order ID (internal)","ID comandă (intern)"
"Order Item ID","ID articol comandă"
"Order Items","Elemente Comandă"
"Orders","Comenzi"
"Order Status","Statusul comenzii"
"Original Price","Preț original"
"Parent Order Item ID","ID articol comandă părinte"
"Payment Method","Metoda de plată"
"Phone Number","Număr de telefon"
"Placed from IP","Plasat de la IP"
"Please enter a valid number in ""max_sale_qty"" field","Introduceți un număr valid în câmpul ""max_sale_qty"""
"Please enter a valid number in ""min_qty"" field","Introduceți un număr valid în câmpul ""min_qty"""
"Please enter a valid number in ""min_sale_qty"" field","Introduceți un număr valid în câmpul ""min_sale_qty"""
"Please enter a valid number in ""notify_stock_qty"" field","Introduceți un număr valid în câmpul ""notify_stock_qty"""
"Please use numbers only in ""category_id"" field.","Vă rugăm să utilizaţi numere numai în câmpul ""category_id""."
"Please use numbers only in ""qty_increments"" field. Please avoid spaces or other characters such as dots or commas.","Vă rugăm să utilizaţi numere numai în câmpul ""qty_increments"". Vă rugăm să evitaţi spaţiile sau alte caractere, cum ar fi puncte sau virgule."
"Position","Poziție"
"Price","Preț"
"Price Including Tax","Preț cu TVA"
"Product","Produs"
"Product and Custom Options Name","Nume produs și opțiuni personalizate"
"Product Category","Categorie produs"
"Product ID","ID produs"
"Product Image","Imagine produs"
"Product Type","Tip Produs"
"Product URL","URL produs"
"Product Website","Site-ul produsului"
"Qty","Cantitate"
"Qty for Item's Status to Become Out of Stock","Cantitate pentru statutul obiectului de a deveni epuizat stocul"
"Qty Increments","Cant. incremente"
"Qty Uses Decimals","Cant. Zecimale"
"Read","Citește"
"Refunded Qty","Cantitate rambursată"
"Regular Price Without Tax","Preț regulat fără TVA"
"Regular Price With Tax","Preț regulat cu TVA"
"REST - Attributes","REST - Atribute"
"REST - Roles","REST - Roluri"
"REST ACL Attributes","Atribute ACL REST"
"REST Attributes","Atribute REST"
"REST Role","Rol REST"
"REST Roles","Roluri REST"
"Rest Roles","Roluri de retur"
"REST Roles Information","Informații roluri REST"
"Retrieve","Recuperează"
"Role ""%s"" no longer exists","Rolul ""%snu mai există"
"Role ""%s"" not found.","Rolul ""%snu a fost găsit."
"Role API Resources","Resurse API roluri"
"Role has been deleted.","Rolul a fost șters."
"Role Info","Informații despre rol"
"Role Information","Informații despre rol"
"Role Name","Nume rol"
"Roles","Roluri"
"Role Users","Utilizatori roluri"
"Salability Status","Starea Salabilității"
"Sales","Vânzări"
"Save","Salvează"
"Shipped Qty","Cantitate expediată"
"Shipping Amount","Sumă Livrare"
"Shipping Discount","Reducere de livrare"
"Shipping Including Tax","Taxa de livrare"
"Shipping Method","Metoda de Livrare"
"Shipping Tax","Taxa de livrare"
"SKU","SKU"
"State","Județ"
"Stock Availability","Disponibilitate stoc"
"Stock ID","ID stoc"
"Stock Item","Element Stoc"
"Stock Status","Stare Stoc"
"Store Currency to Order Currency Rate","Valuta magazinului pentru a comanda rata valutei"
"Store Name","Numele Magazinului"
"Street","Strada"
"Subtotal","Subtotal"
"Subtotal Including Tax","Subtotal cu impozit"
"System","Sistem"
"Tax Amount","Valoare impozit"
"Tax Name","Nume Taxă"
"Tax Percent","Procent impozit"
"Tax Rate","Rata Taxei"
"The ""enable_qty_increments"" field must be set to 0 or 1.","Câmpul ""enable_qty_increments"" trebuie setat la 0 sau 1."
"The ""is_decimal_divided"" field must be set to 0 or 1.","Câmpul ""is_zecimal_divizat"" trebuie setat la 0 sau 1."
"The ""is_in_stock"" field must be set to 0 or 1.","Câmpul ""is_in_stock"" trebuie setat la 0 sau 1."
"The ""is_qty_decimal"" field must be set to 0 or 1.","Câmpul ""is_qty_zecimal"" trebuie setat la 0 sau 1."
"The ""is_qty_decimal"" field must be set to 0, 1, or 2.","Câmpul ""is_qty_zecimal"" trebuie setat la 0, 1 sau 2."
"The ""manage_stock"" field must be set to 0 or 1.","Câmpul ""manage_stock"" trebuie setat la 0 sau 1."
"The ""stock_status_changed_auto"" field must be set to 0 or 1.","Câmpul ""stock_status_changed_auto"" trebuie setat la 0 sau 1."
"The ""use_config_backorders"" field must be set to 0 or 1.","Câmpul ""use_config_backorders"" trebuie setat la 0 sau 1."
"The ""use_config_enable_qty_inc"" field must be set to 0 or 1.","Câmpul ""use_config_enable_qty_inc"" trebuie setat la 0 sau 1."
"The ""use_config_manage_stock"" field must be set to 0 or 1.","Câmpul ""use_config_manage_stock"" trebuie setat la 0 sau 1."
"The ""use_config_max_sale_qty"" field must be set to 0 or 1.","Câmpul ""use_config_max_sale_qty"" trebuie setat la 0 sau 1."
"The ""use_config_min_qty"" field must be set to 0 or 1.","Câmpul ""use_config_min_qty"" trebuie setat la 0 sau 1."
"The ""use_config_min_sale_qty"" field must be set to 0 or 1.","Câmpul ""use_config_min_sale_qty"" trebuie setat la 0 sau 1."
"The ""use_config_notify_stock_qty"" field must be set to 0 or 1.","Câmpul ""use_config_notify_stock_qty"" trebuie setat la 0 sau 1."
"The ""use_config_qty_increments"" field must be set to 0 or 1.","Câmpul ""use_config_qty_increments"" trebuie setat la 0 sau 1."
"The attribute rules were saved.","Regulile atributului au fost salvate."
"The role has been saved.","Rolul a fost salvat."
"The role is a special one and not for assigning it to admin users.","Rolul este unul special și nu pentru a-l atribui utilizatorilor de administrator."
"Total Due","Total datorat"
"Total Paid","Total plătit"
"Total Refunded","Total rambursat"
"Total Reviews Count","Numărul total de recenzii"
"Type","Tip"
"Update","Actualizare"
"URL","URL"
"Use Config Settings for Allow Gift Message","Utilizați setările de configurare pentru a permite Mesaj Cadou"
"Use Config Settings for Allow Gift Wrapping","Utilizați setările de configurare pentru a permite împachetarea cadou"
"Use Config Settings for Backorders","Folosiți setările de configurare pentru Backorders"
"Use Config Settings for Enable Qty Increments","Utilizează setările de configurare pentru a activa Qty Increments"
"Use Config Settings for Manage Stock","Utilizați setările de configurare pentru a gestiona stocul"
"Use Config Settings for Maximum Qty Allowed in Shopping Cart","Utilizați setările de configurare pentru cantitatea maximă permisă în coșul de cumpărături"
"Use Config Settings for Minimum Qty Allowed in Shopping Cart","Utilizați setările de configurare pentru cantitatea minimă permisă în coșul de cumpărături"
"Use Config Settings for Notify for Quantity Below","Utilizați setările de configurare pentru notificare pentru cantitatea de mai jos"
"Use Config Settings for Qty for Item's Status to Become Out of Stock","Utilizați setările de configurare pentru cantitatea de produs pentru a deveni în afara stocului"
"Use Config Settings for Qty Increments","Utilizați setările de configurare pentru incrementele cantitative"
"User Type","Tip Utilizator"
"User type ""%s"" no longer exists","Tipul de utilizator ""%snu mai există"
"User type ""%s"" not found.","Tipul de utilizator ""%snu a fost găsit."
"Web Services","Servicii Web"
"Web services","Servicii web"
"Write","Scrie"
"ZIP/Postal Code","Cod poștal"
