"Create Shipping Address","Créer une adresse de livraison"
"Create an order from shopping cart","Créer une commande à partir du panier"
"Create shopping cart","Créer un panier"
"Customer Address is not valid.","L'adresse du client n'est pas valide."
"Customer Information","Informations sur le client"
"Customer's information","Informations du client"
"Data saving problem","Problème lors de l'enregistrement des données"
"Default Billing","Facturation par défaut"
"Default Shipping","Expédition par défaut"
"Delete Condition","Supprimer la condition"
"Details","Détails du produit"
"Disabled","Désactivé"
"Discount Codes","Codes de réduction"
"Display Cart Summary","Afficher le résumé du panier"
"Display Shopping Cart Sidebar","Afficher la barre latérale du panier"
"Display item quantities","Afficher les quantités d'articles"
"Display number of items in cart","Afficher le nombre d'articles dans le panier"
"Display number of items in wishlist","Afficher le nombre d'articles dans la liste de souhaits"
"Easy access to your order history and status","Accès facile à l'historique et au statut de vos commandes"
"Edit","Editer"
"Edit Address","Modifier l'adresse"
"Edit Billing Address","Modifier l'adresse de facturation"
"Edit Condition","Modifier la condition"
"Edit Items","Modifier les éléments"
"Edit Shipping Address","Modifier l'adresse de livraison"
"Edit Terms and Conditions","Modifier les termes et conditions"
"Edit Your Cart","Modifier votre panier"
"Edit item","Modifier l'élément"
"Edit item parameters","Modifier les paramètres de l'élément"
"Email Address","Adresse e-mail"
"Empty Cart","Panier vide"
"Empty Shopping Cart Content Before","Contenu du panier vide avant"
"Enable Onepage Checkout","Activer la commande en une seule page"
"Enable Terms and Conditions","Activer les termes et conditions"
"Enabled","Activé"
"Enter a New Address","Entrez une nouvelle adresse"
"Enter your coupon code if you have one.","Entrez votre code de coupon si vous en avez un."
"Enter your destination to get a shipping estimate.","Entrez votre destination pour obtenir un devis d'expédition."
"Estimate","Estimation"
"Estimate Shipping and Tax","Estimer l'expédition et la taxe"
"Excl. Tax","HT"
"Fast and easy check out","Commander rapidement et facilement"
"Fax","Fax"
"Forgot an Item?","Vous avez oublié un objet?"
"Forgot your password?","Mot de passe oublié ?"
"Get a Quote","Obtenir un devis"
"Get list of available payment methods","Obtenir la liste des méthodes de paiement disponibles"
"Get list of available shipping methods","Obtenir la liste des modes de livraison disponibles"
"Get list of products in shopping cart","Obtenir la liste des produits dans le panier"
"Get terms and conditions","Obtenir les termes et conditions"
"Get total prices for shopping cart","Obtenir le prix total du panier"
"Gift Message","Message cadeau"
"Grand Total:","Total :"
"Grouped Product Image","Image du produit groupé"
"HTML","HTML"
"ID","ID"
"Incl. Tax","TTC"
"Invalid checkout type.","Invalid checkout type."
"Invalid data.","Données non valides."
"Invalid email address ""%s""","Adresse e-mail invalide ""%s"""
"Invalid method: %s","Méthode invalide : %s"
"Invalid shipping method.","Méthode de livraison invalide."
"Item not found or already ordered","Article introuvable ou déjà commandé"
"Item was removed successfully.","L'élément a été supprimé avec succès."
"Item was updated successfully.","L'élément a été mis à jour avec succès."
"Items","Éléments"
"Items After","Eléments après"
"Items Before","Éléments avant"
"Load customer quote error","Erreur lors du chargement du devis client"
"Loading next step...","Chargement de l'étape suivante..."
"Login","Se connecter"
"Login/Registration Before","Se connecter/s'inscrire avant"
"Manage Terms and Conditions","Gérer les Termes et Conditions"
"Maximum Display Recently Added Item(s)","Nombre maximum d'items récemment ajoutés"
"Maximum qty allowed for Shipping to multiple addresses is %s","Quantité maximale autorisée pour la livraison à plusieurs adresses est %s"
"Mini-cart promotion block","Bloc de promotion mini-panier"
"Minimum order amount is %s","Le montant minimum de la commande est %s"
"Move","Déplacer"
"Move to Wishlist","Déplacer vers la liste d'envies"
"Move to wishlist","Déplacer vers la liste d'envies"
"Multishipping Checkout","Commande à livraisons multiples"
"Multishipping Checkout Address (Any) Form","Formulaire d'adresse de commande à livraisons multiples (An)"
"Multishipping Checkout Billing Address Creation","Création d'adresse de facturation à livraisons multiples"
"Multishipping Checkout Billing Address Edit Form","Formulaire de modification de l'adresse de facturation pour la commande à livraisons multiples"
"Multishipping Checkout Billing Address Selection","Sélection d'adresse de facturation pour la commande à livraisons multiples"
"Multishipping Checkout Billing Information Step","Étape des informations de facturation pour la commande à livraisons multiples"
"Multishipping Checkout Customer Address Edit Form","Formulaire de modification d'adresse client pour la commande à livraisons multiples"
"Multishipping Checkout Overview","Vue d'ensemble de la commande à livraisons multiples"
"Multishipping Checkout Shipping Address Creation","Création d'adresse de livraison à livraisons multiples"
"Multishipping Checkout Shipping Address Edit Form","Formulaire de modification de l'adresse de livraison à livraisons multiples"
"Multishipping Checkout Shipping Address Selection","Sélection d'adresse d'expédition à livraisons multiples"
"Multishipping Checkout Shipping Information Step","Étape des informations d'expédition pour la commande à livraisons multiples"
"Multishipping Checkout Success","Succès du paiement à livraisons multiples"
"My Cart","Mon panier"
"My Cart (%s item)","Mon panier (%s article)"
"My Cart (%s items)","Mon panier (%s articles)"
"My Cart Extra Actions","Actions supplémentaires dans mon panier"
"My Cart Link","Lien vers mon panier"
"New Address","Nouvelle adresse"
"New Condition","Nouvelle condition"
"New Terms and Conditions","Nouveaux termes et conditions"
"No Payment Methods","Aucun mode de paiement"
"ORDER TOTAL WILL BE DISPLAYED BEFORE YOU SUBMIT THE ORDER","LE TOTAL DE LA COMMANDE SERA AFFICHÉ AVANT DE VOUS SOUMETTRE LA COMMANDE"
"One Page Checkout","Paiement en une seule page"
"One Page Checkout Failure","Échec du paiement en une seule page"
"One Page Checkout Overview","Aperçu d'une page de paiement"
"One Page Checkout Success","Succès de commande d'une page"
"One item of products do not have identifier or sku","Un article de produits n'a pas d'identifiant ou d'UGS"
"One item of products is not belong any of quote item","Un article de produits n'appartient à aucun article du devis"
"Order #","N° de commande"
"Order Review","Révision de la commande"
"Order Success","Commande réussie"
"Order place error.","Erreur lors du bon de commande."
"Other Items in Your Order","Autres articles dans votre commande"
"Overview Items After","Aperçu des éléments après"
"Password","Mot de passe"
"Payment Failed Email Reciever","Destinataire du mail ayant échoué de paiement"
"Payment Failed Email Sender","Expéditeur de l'e-mail d'échec de paiement"
"Payment Failed Emails","Courriels d'échec de paiement"
"Payment Failed Template","Gabarit d'échec de paiement"
"Payment Information","Informations sur le paiement"
"Payment Method","Méthode de paiement"
"Payment Methods After","Méthodes de paiement après"
"Payment Methods After Checkout Button","Bouton de modes de paiement après la commande"
"Payment Methods Before","Méthodes de paiement avant"
"Payment Methods Before Checkout Button","Bouton de modes de paiement avant la commande"
"Payment method information","Informations sur le mode de paiement"
"Payment method is not defined","Le mode de paiement n'est pas défini"
"Payment methods in shopping cart","Méthodes de paiement dans le panier"
"Payment profile # %s: ""%s"".","Profil de paiement %s: ""%s""."
"Place Order","Passer la commande"
"Please agree to all Terms and Conditions before placing the order.","Veuillez accepter toutes les conditions générales avant de passer commande."
"Please agree to all Terms and Conditions before placing the orders.","Veuillez accepter toutes les conditions générales avant de passer des commandes."
"Please agree to all the terms and conditions before placing the order.","Veuillez accepter tous les termes et conditions avant de passer la commande."
"Please check billing address information.","Veuillez vérifier les informations de l'adresse de facturation."
"Please check shipping address information.","Veuillez vérifier les informations de l'adresse de livraison."
"Please check shipping addresses information.","Veuillez vérifier les informations des adresses de livraison."
"Please choose to register or to checkout as a guest","Veuillez choisir de vous inscrire ou de commander en tant qu'invité"
"Please log in below:","Veuillez vous connecter ci-dessous:"
"Please select region, state or province","Veuillez sélectionner une région, un état ou une province"
"Please select shipping address for applicable items","Veuillez sélectionner une adresse de livraison pour les articles applicables"
"Please select shipping methods for all addresses","Veuillez sélectionner les modes de livraison pour toutes les adresses"
"Please select valid payment method.","Veuillez sélectionner un mode de paiement valide."
"Please specify payment method.","Veuillez spécifier le mode de paiement."
"Please specify shipping method.","Veuillez spécifier le mode de livraison."
"Please specify shipping methods for all addresses.","Veuillez spécifier les modes de livraison pour toutes les adresses."
"Price","Prix"
"Proceed to Checkout","Passer à la commande"
"Product","Produit"
"Product Name","Nom du produit"
"Products","Produits"
"Qty","Qté"
"Qty:","Qté:"
"Quantity","Quantité"
"Quantity was recalculated from %d to %d","La quantité a été recalculée de %d à %d"
"Quote Lifetime (days)","Durée de vie du devis (jours)"
"Quote item does not exist.","L'article du devis n'existe pas."
"Quote item is not found.","L'article du devis est introuvable."
"Recently added item(s)","Élément(s) récemment ajoutés"
"Register","Inscription"
"Register and save time!","Enregistrez-vous et gagnez du temps!"
"Register to Create an Account","S'inscrire pour créer un compte"
"Register with us for future convenience:","Inscrivez-vous avec nous pour plus de commodité:"
"Remove Item","Supprimer l'élément"
"Remove This Item","Supprimer cet élément"
"Remove coupon code from shopping cart","Retirer le code de coupon du panier"
"Remove item","Supprimer l'élément"
"Remove product from shopping cart","Retirer le produit du panier"
"Remove product(s) from shopping cart","Supprimer le(s) produit(s) du panier"
"Require Customer To Be Logged In To Checkout","Exiger que le client soit connecté à la caisse"
"Retrieve information about shopping cart","Récupérer les informations sur le panier"
"Review Order","Revoir la commande"
"Review Order - %s","Revoir la commande - %s"
"SKU","UGS"
"Sales","Ventes"
"Save Condition","Enregistrer la condition"
"Save in address book","Enregistrer dans le carnet d'adresses"
"See price before order confirmation.","Voir le prix avant la confirmation de commande."
"Select Address","Sélectionner une adresse"
"Select Addresses","Sélectionner les adresses"
"Select Shipping Method","Sélectionnez le mode de livraison"
"Select State/Province...","Sélectionnez État/Province..."
"Select a billing address from your address book or enter a new address.","Sélectionnez une adresse de facturation dans votre carnet d'adresses ou entrez une nouvelle adresse."
"Select a shipping address from your address book or enter a new address.","Sélectionnez une adresse de livraison dans votre carnet d'adresses ou entrez une nouvelle adresse."
"Send Payment Failed Email Copy Method","Méthode d'envoi de la copie de l'email d'échec de paiement"
"Send Payment Failed Email Copy To","Envoyer une copie du courriel d'échec de paiement à"
"Send To","Envoyer à"
"Separate by "","".","Séparez par "",""."
"Set customer for shopping cart","Définir le client pour le panier"
"Set customer's addresses in shopping cart","Définir les adresses du client dans le panier"
"Set payment method","Définir le mode de paiement"
"Set shipping method","Définir le mode de livraison"
"Ship to Multiple Addresses","Expédier à plusieurs adresses"
"Ship to different address","Expédier à une adresse différente"
"Ship to this address","Expédier à cette adresse"
"Shipping Address","Adresse de livraison"
"Shipping Information","Informations d'expédition"
"Shipping Method","Mode de livraison"
"Shipping Methods","Méthodes de livraison"
"Shipping To","Expédition à"
"Shipping information","Informations d'expédition"
"Shipping method has not been selected yet","Le mode de livraison n'a pas encore été sélectionné"
"Shipping methods in shopping cart","Méthodes d'expédition dans le panier"
"Shipping selection is not applicable.","La sélection de livraison n'est pas applicable."
"Shopping Cart","Panier"
"Shopping Cart Form Before","Formulaire de panier avant"
"Shopping Cart Items After","Après les articles du panier"
"Shopping Cart Items Before","Avant les articles du panier"
"Shopping Cart Sidebar","Barre latérale du panier"
"Shopping Cart Sidebar Extra Actions","Actions supplémentaires dans le panier"
"Shopping Cart is Empty","Le panier est vide"
"Shopping cart ability to set coupon code","Possibilité de définir le code de coupon dans le panier"
"Show Content as","Afficher le contenu en tant que"
"Some of the requested products are not available in the desired quantity.","Certains des produits demandés ne sont pas disponibles dans la quantité souhaitée."
"Some of the requested products are unavailable.","Certains des produits demandés ne sont pas disponibles."
"Some products quantities were recalculated because of quantity increment mismatch","Certaines quantités de produits ont été recalculées en raison d'une incompatibilité de quantité"
"Sorry, guest checkout is not enabled. Please try again or contact store owner.","Désolé, la commande en tant qu'invité n'est pas activée. Veuillez réessayer ou contacter le propriétaire du magasin."
"Sorry, no quotes are available for this order at this time.","Désolé, aucun devis n'est disponible pour cette commande pour le moment."
"State/Province","État/Province"
"Status","Statut"
"Store View","Vue magasin"
"Street Address","Adresse postale"
"Street Address %s","Adresse %s"
"Submitting order information...","Soumission des informations de commande..."
"Subtotal","Sous-total"
"Subtotal must exceed minimum order amount","Le sous-total doit être supérieur au montant minimum de la commande"
"Telephone","Téléphone"
"Terms and Conditions","Termes et Conditions"
"Terms and Conditions Information","Informations sur les Conditions Générales"
"Text","Texte du texte"
"Thank you for your purchase!","Merci pour votre achat!"
"The condition has been deleted","La condition a été supprimée"
"The condition has been saved.","La condition a été sauvegardée."
"The onepage checkout is disabled.","La commande sur une seule page est désactivée."
"The product could not be found.","Le produit n'a pas pu être trouvé."
"The product does not exist.","Le produit n'existe pas."
"There are <a href=""%s"">%s items</a> in your cart.","There are <a href=""%s"">%s items</a> in your cart."
"There is <a href=""%s"">1 item</a> in your cart.","Il y a <a href=""%s"">1 article</a> dans votre panier."
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","Il y a déjà un client enregistré avec cette adresse e-mail. Veuillez vous connecter en utilisant cette adresse e-mail ou entrer une adresse e-mail différente pour enregistrer votre compte."
"There was an error processing your order. Please contact us or try again later.","Une erreur s'est produite lors du traitement de votre commande. Veuillez nous contacter ou réessayer plus tard."
"This condition no longer exists.","Cette condition n'existe plus."
"Total","Total"
"Total for this address","Total pour cette adresse"
"Unable to set Payment Method.","Impossible de définir le mode de paiement."
"Unit Price","Prix unitaire"
"Update","Mise à jour"
"Update Cart","Mettre à jour le panier"
"Update Qty &amp; Addresses","Mettre à jour Qty &amp; Adresses"
"Update Shopping Cart","Mettre à jour le panier"
"Update Total","Mettre à jour le total"
"Update product quantities in shopping cart","Mettre à jour les quantités de produits dans le panier"
"Update product(s) quantities in shopping cart","Mettre à jour les quantités de produits dans le panier"
"Use Billing Address","Utiliser l'adresse de facturation"
"VAT Number","Numéro de TVA"
"View Shopping Cart","Voir le panier"
"We are processing your order and you will soon receive an email with details of the order. Once the order has shipped you will receive another email with a link to track its progress.","Nous sommes en train de traiter votre commande et vous recevrez bientôt un email avec les détails de la commande. Une fois la commande expédiée, vous recevrez un autre e-mail avec un lien pour suivre sa progression."
"What&#39;s this?","What&#39;s this?"
"What's this?","Qu'est-ce que c'est?"
"You have no items in your shopping cart.","Vous n'avez aucun article dans votre panier."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Vous recevrez un e-mail de confirmation de commande avec les détails de votre commande et un lien pour suivre son progression."
"Your Checkout Progress","Progression de votre commande"
"Your billing agreement # is: %s.","Votre n° d'entente de facturation est : %s."
"Your order # is: %s.","Votre numéro de commande est : %s."
"Your order cannot be completed at this time as there is no payment methods available for it.","Votre commande ne peut pas être effectuée pour le moment, car il n'y a pas de moyen de paiement disponible."
"Your order cannot be completed at this time as there is no shipping methods available for it. Please make necessary changes in your shipping address.","Votre commande ne peut pas être effectuée pour le moment, car aucun mode de livraison n'est disponible. Veuillez apporter les modifications nécessaires à votre adresse de livraison."
"Your order has been received.","Votre commande a été reçue."
"Your order number is ","Votre numéro de commande est "
"Your recurring payment profiles:","Vos profils de paiement récurrents :"
"Zip","Code postal"
"Zip/Postal Code","Code postal"
"ok","OK"
"or","ou"
